filename,var,std,cv,waveRate,skew,kurtosis,peakPos,PVR,category
2h (10)_OK.csv,0.014514852938065467,0.12054378178035353,1.9853755391813093,3033.3088785011773,5.761018161487606,36.19664629168883,303,434.72999999999996,0
2h (11)_OK.csv,0.04177084057903148,0.2045052799269934,0.6157839247932403,844.7018928559996,1.6562930078284304,2.345769485584233,240,-4.254406580493537,0
2h (12)_OK.csv,0.04940931961395591,0.22240552793932847,1.4339105604207374,-381.93281652170526,1.8873804638737035,2.8836519408922445,232,60.252717391304344,0
2h (13)_OK.csv,0.06512777713634425,0.2553416263013306,1.362515009466024,-3015.7832542142883,1.7331990415315965,1.9502919580057405,298,110.65,0
2h (14)_OK.csv,0.040350555765514454,0.20116123649376796,1.2464997378833262,-50.128267568774255,1.7748665770864853,3.446837618085297,300,92.52910052910052,0
2h (15)_OK.csv,0.007806880998171719,0.08846693280919797,1.4685732500520727,2633.118162045516,5.59941474989486,49.482974390007314,290,183.73,0
2h (16)_OK.csv,0.03848683312915067,0.19630473921798405,0.8701418785177453,9384.410991842413,1.8063963262516742,2.335086434571667,230,-11.387480190174328,0
2h (17)_OK.csv,0.04879574130477724,0.22103559890073862,0.41014974078885486,1005.7577755024537,-0.4488211920445258,0.4696855540049838,307,-1.1530064318168407,0
2h (2)_OK.csv,0.05042527424555245,0.2246960298678181,0.9690377161390487,-706.2432330344658,0.780151823643621,-0.2801593374270097,293,34.11764705882352,0
2h (5)_OK.csv,0.059818932591662904,0.24473190690509172,1.1755560565838326,-261.4948091168825,1.546997842331726,1.3377143570422811,300,-140.71428571428575,0
2h (6)_OK.csv,0.041698152896456155,0.20431466951115435,0.31014023684816955,1502.911623606714,-2.0238689764893185,4.094077853876261,298,-0.5143742953776775,0
2h (7)_OK.csv,0.03536381841063755,0.18817019738431176,0.4793048318408245,849.5033438782649,1.9631706845513235,3.0284958454911113,249,-2.7494266479248357,0
2h (8)_OK.csv,0.04762705650381759,0.2183574488207089,2.0665921955754527,-44333.72037435819,3.1826549521194583,9.488741879332759,334,-963.8666666666664,0
2h (9)_OK.csv,0.034506656162626013,0.18586284430110178,1.607992171604712,-294.23369132362774,2.351116606152682,5.748928025395005,231,162.97122302158274,0
2h_OK.csv,0.0350243255692855,0.18735569754849707,0.336746417886935,623.3209127461193,-0.959347506967374,2.0054230749988307,302,-1.0345781466113415,0
