filename,var,std,cv,waveRate,skew,kurtosis,peakPos,PVR,category
170.csv,0.00782652164887012,0.08851622575613262,0.10977279072555109,-967539.5489254398,0.06349135089583281,7.053437425056613,438,-0.3516794819910968,2
1B.csv,0.05035591945965342,0.22454145354249844,1.19100790388697,-1552.1588013478163,2.3921071077343217,4.695856077742872,540,-9.557432432432432,2
1C.csv,0.04856393992574293,0.22050996542254073,1.3213961344892864,-39952.95674401326,2.576360798900238,5.653023870847665,552,-16.74912891986063,2
1D.csv,0.05511175746352663,0.23490561330107895,1.2467637941495295,-735.8191699782825,2.2697171752399945,4.059020422660617,547,-12.65798045602606,2
1E.csv,0.05428326809033059,0.23313327127513034,1.2752049569784814,-2032.956114654293,2.3699613647504583,4.42618859664637,533,-11.817427385892119,2
1min and 6ul.csv,0.03419064446604643,0.1850226547524086,1.0164811349008878,1841.4801214902407,2.105851027477199,5.7352637479537325,314,454.09,2
1min and 7ul.csv,0.043567839256758153,0.2088595199071115,0.3995352794675508,1756.329089094011,-0.7494437463015725,0.9504102466702693,304,-1.5776842584167425,2
1P.csv,0.06100981497729982,0.24715597756481927,1.0611112003511882,1667.374420837911,1.5903768228835926,1.6453656139419035,549,-20.090361445783138,2
1T.csv,0.050668585950604014,0.22523747841565417,1.2283417356476334,-1133.481720415751,2.447885480277943,4.925315813585684,539,-12.234657039711193,2
2 (11).csv,0.016369535954834494,0.12810331687634624,1.6095459145145516,7301.86394785327,3.510651303777942,16.719537541653764,296,309.63,2
21.csv,0.06382050306305329,0.25290774286920004,1.0067237887096918,5510.342990808626,1.1015083068292906,0.06159593268598185,306,-84.41850220264317,2
23 (2).csv,0.03774805799163398,0.1945019813689587,0.26284698671439594,2564.5036554505477,-2.2238453587277536,5.730856326888249,402,-0.38529452982669216,2
2C.csv,0.05541727743630245,0.23555582997051427,1.0894781414536576,-862.7387479621085,2.054455844270384,3.2948733852266727,474,-14.264705882352946,2
2D.csv,0.0624868975594225,0.25012997857388425,1.134446683798215,-599.5500610789658,1.9271945324049307,2.4356715340812425,459,-8.356037151702786,2
2E.csv,0.05703079840057927,0.23896042956644517,0.49223513439286753,-1479.5972893172,0.7331731065384882,-0.736029367770938,477,-18.972972972972972,2
2h (3).csv,0.03168327184045999,0.17810916857439027,3.5934100529148374,17444.610780954226,5.122492128370528,24.40281158201985,319,474.04,2
2P.csv,0.052032323844507185,0.22824847042053276,0.8841775984068875,5050.2373316259645,1.6806072229273632,2.3829155225473544,976,13.286585365853657,2
2T.csv,0.057637332794555844,0.24022776579852095,1.1081685413948819,-633.6365548583435,2.0196798410097068,2.9455090019166583,464,-13.040358744394618,2
301.csv,0.010376029364445512,0.10192269844257189,0.13523697963283676,-1607579.3751841718,-2.5521953686362977,19.909828096704285,316,-0.4043349510570042,2
30号加两次BH未洗.csv,0.02640102248185271,0.16257316689561696,0.36031328881656377,1224.0195504713836,1.8151436411618882,3.6813511198902784,250,-1.8819926500612496,2
3B.csv,0.0712518336588155,0.26709717042845854,1.1605865463843632,-757.9778536884181,1.693064932339118,1.5409797806299208,478,-19.23529411764706,2
3C.csv,0.061160684154779266,0.24746138084552252,1.1745182612713905,-710.3223131091256,1.9549666412006523,2.778241692728984,494,-16.57347670250896,2
3D.csv,0.06577877810475376,0.25663398367594403,1.2227192291280073,-521.1521109273871,1.8457202555880845,2.194444443063513,477,-11.641337386018236,2
3E.csv,0.06516221826880164,0.25542840688074936,1.303433808393822,-539.8552279789951,1.925710342967463,2.5503585217790716,476,-15.155737704918035,2
3P.csv,0.07675531913440055,0.27722060400215304,0.8769890865178913,-1864.4015934362105,0.9916962320069967,-0.2307610148778565,469,-15.986486486486488,2
3T.csv,0.06206721960689282,0.24928859506885073,1.1758728964041076,-588.8039198124891,1.9148804594978446,2.539285229247098,481,-17.444976076555022,2
4.27.csv,0.05016324489041452,0.22429125807138423,0.8899740021615604,-23.026936435412587,0.9648846885400877,0.9787041323486867,272,21.319509896324224,2
4C.csv,0.059391462186728625,0.24385590317739295,1.1480735843393868,-1258.50546762416,2.0706048638881165,3.1941785878356432,525,-15.727626459143968,2
4D.csv,0.06653848145008583,0.258111709443602,1.1605707612880023,-616.5339504290154,1.8065165169576038,2.063474308741063,509,-11.115511551155114,2
4E.csv,0.07350089761627349,0.27127988082106974,0.9768105745896678,-629.2459652535442,1.3377317986436355,0.5566275293484968,504,-195.92307692307705,2
4P.csv,0.07097114500835973,0.26657055152364484,0.92179557751714,-5790.375486323813,1.2166456820986915,0.41744107668468766,511,-18.180645161290325,2
4T.csv,0.06414973846985499,0.2534362358522204,1.0680591739189436,-644.2350644856009,1.7849376370135048,2.0390041998255297,506,261.5000000000001,2
5.csv,0.05172115044752784,0.22754776834016865,1.8508093413622901,3336.1879274829766,2.872086060542958,7.112141309935584,292,451.44,2
5B.csv,0.059293913435431875,0.24365555775977318,1.0846676035813614,-1378.1220826841643,1.9836962041951895,2.8058239990983305,541,-8.060070671378092,2
5C.csv,0.05739095951853398,0.23971378395480755,1.2741714500860348,-1466.470479854248,2.2340914079042253,3.8515511552186625,549,-19.499999999999996,2
5D (2).csv,0.0616160418007921,0.24838088061089383,1.217862253307829,-684.5520295699197,2.0349215791229733,2.9912674915519366,533,-11.216463414634148,2
5E.csv,0.06140568646356857,0.24795653565019823,1.3542118671039052,-796.6325112771243,2.152866429980673,3.463347807813432,529,-16.459016393442624,2
687.csv,0.03605757969501525,0.18999379903684793,1.5558931863640713,-573.5808227705617,2.4128812808638145,5.734096704373028,250,116.12129380053906,2
709.csv,0.011346599368985933,0.10657892924730152,1.38531332590982,8994.736656512547,2.7123839624923987,14.74733250768372,291,331.07,2
Agpartical_OK.csv,0.05195255438021382,0.2280734422794313,1.539209705668761,-283.36412414398933,2.4999250157107284,5.4500943406936155,240,25.997878359264497,2
Au NPs_OK.csv,0.073832376457151,0.2718703936378035,1.806553069023371,-103.52328479842205,2.3097556734571287,4.005643871043103,250,86.48434622467772,2
Au NPs_OK_1.csv,0.04865151498255486,0.22069338961877485,0.2724850964780685,10216.26026010905,-2.704724475551149,6.208439964425969,521,-0.19573101624480543,2
Au25particle_OK.csv,0.03938067253437691,0.1986109437785362,1.2020562639370995,-26.119581612147844,2.509500929235547,7.409445388642311,305,41.34226804123711,2
AuAG21-SIDE PRODUCT.csv,0.06764514338536523,0.2603724525178657,1.7278310743991205,-9008.264142925438,2.444461617550567,4.982907634393092,252,-23185.49999999994,2
AuAg25particle_OK.csv,0.12465025483745795,0.353310524369262,0.9433958375529458,-35.828932100767695,0.34884562702939237,-1.6263338456193193,300,18.59226190476191,2
AuAg500尖峰.csv,0.05774799054565983,0.24045826152129168,1.5905028399109933,-382.83895237464804,2.4069683282895022,4.919200500223598,271,99.21230769230769,2
Sample-1 (2).csv,0.05785810802793319,0.24080423916810226,1.57901032697748,-73.96195279363765,2.2543578912177997,4.562715071768797,282,86.53258845437615,2
备用一.csv,0.13773051209159193,0.37132447307265054,1.0309526589774658,2638.589563606672,0.5452565216079932,-1.4583791891800548,290,78.74,2
正己烷提沉淀加盐沉淀正己烷长单晶.csv,0.041411889419610444,0.20362626127635147,2.1511842181053527,12465.927777999588,3.969012626896565,14.739391591576357,314,474.04,2
甲醇洗后沉淀溶于dcm.csv,0.027050396373466987,0.16476881213138816,1.520313956453367,-22.265645900552595,2.5023743196548276,7.626075379987379,300,361.780487804878,2
