filename,var,std,cv,waveRate,skew,kurtosis,peakPos,PVR,category
2 (11).csv,0.016369535954834494,0.12810331687634624,1.6095459145145516,7301.86394785327,3.510651303777942,16.719537541653764,296,309.63,partical
21.csv,0.06382050306305329,0.25290774286920004,1.0067237887096918,5510.342990808626,1.1015083068292906,0.06159593268598185,306,-84.41850220264317,partical
23 (2).csv,0.03774805799163398,0.1945019813689587,0.26284698671439594,2564.5036554505477,-2.2238453587277536,5.730856326888249,402,-0.38529452982669216,partical
2C.csv,0.05541727743630245,0.23555582997051427,1.0894781414536576,-862.7387479621085,2.054455844270384,3.2948733852266727,474,-14.264705882352946,partical
2D.csv,0.0624868975594225,0.25012997857388425,1.134446683798215,-599.5500610789658,1.9271945324049307,2.4356715340812425,459,-8.356037151702786,partical
2E.csv,0.05703079840057927,0.23896042956644517,0.49223513439286753,-1479.5972893172,0.7331731065384882,-0.736029367770938,477,-18.972972972972972,partical
2h (3).csv,0.03168327184045999,0.17810916857439027,3.5934100529148374,17444.610780954226,5.122492128370528,24.40281158201985,319,474.04,partical
2P.csv,0.052032323844507185,0.22824847042053276,0.8841775984068875,5050.2373316259645,1.6806072229273632,2.3829155225473544,976,13.286585365853657,partical
2T.csv,0.057637332794555844,0.24022776579852095,1.1081685413948819,-633.6365548583435,2.0196798410097068,2.9455090019166583,464,-13.040358744394618,partical
301.csv,0.010376029364445512,0.10192269844257189,0.13523697963283676,-1607579.3751841718,-2.5521953686362977,19.909828096704285,316,-0.4043349510570042,partical
30号加两次BH未洗.csv,0.02640102248185271,0.16257316689561696,0.36031328881656377,1224.0195504713836,1.8151436411618882,3.6813511198902784,250,-1.8819926500612496,partical
3B.csv,0.0712518336588155,0.26709717042845854,1.1605865463843632,-757.9778536884181,1.693064932339118,1.5409797806299208,478,-19.23529411764706,partical
3C.csv,0.061160684154779266,0.24746138084552252,1.1745182612713905,-710.3223131091256,1.9549666412006523,2.778241692728984,494,-16.57347670250896,partical
3D.csv,0.06577877810475376,0.25663398367594403,1.2227192291280073,-521.1521109273871,1.8457202555880845,2.194444443063513,477,-11.641337386018236,partical
3E.csv,0.06516221826880164,0.25542840688074936,1.303433808393822,-539.8552279789951,1.925710342967463,2.5503585217790716,476,-15.155737704918035,partical
3P.csv,0.07675531913440055,0.27722060400215304,0.8769890865178913,-1864.4015934362105,0.9916962320069967,-0.2307610148778565,469,-15.986486486486488,partical
3T.csv,0.06206721960689282,0.24928859506885073,1.1758728964041076,-588.8039198124891,1.9148804594978446,2.539285229247098,481,-17.444976076555022,partical
4.27.csv,0.05016324489041452,0.22429125807138423,0.8899740021615604,-23.026936435412587,0.9648846885400877,0.9787041323486867,272,21.319509896324224,partical
4C.csv,0.059391462186728625,0.24385590317739295,1.1480735843393868,-1258.50546762416,2.0706048638881165,3.1941785878356432,525,-15.727626459143968,partical
4D.csv,0.06653848145008583,0.258111709443602,1.1605707612880023,-616.5339504290154,1.8065165169576038,2.063474308741063,509,-11.115511551155114,partical
4E.csv,0.07350089761627349,0.27127988082106974,0.9768105745896678,-629.2459652535442,1.3377317986436355,0.5566275293484968,504,-195.92307692307705,partical
4P.csv,0.07097114500835973,0.26657055152364484,0.92179557751714,-5790.375486323813,1.2166456820986915,0.41744107668468766,511,-18.180645161290325,partical
4T.csv,0.06414973846985499,0.2534362358522204,1.0680591739189436,-644.2350644856009,1.7849376370135048,2.0390041998255297,506,261.5000000000001,partical
5.csv,0.05172115044752784,0.22754776834016865,1.8508093413622901,3336.1879274829766,2.872086060542958,7.112141309935584,292,451.44,partical
5B.csv,0.059293913435431875,0.24365555775977318,1.0846676035813614,-1378.1220826841643,1.9836962041951895,2.8058239990983305,541,-8.060070671378092,partical
5C.csv,0.05739095951853398,0.23971378395480755,1.2741714500860348,-1466.470479854248,2.2340914079042253,3.8515511552186625,549,-19.499999999999996,partical
5D (2).csv,0.0616160418007921,0.24838088061089383,1.217862253307829,-684.5520295699197,2.0349215791229733,2.9912674915519366,533,-11.216463414634148,partical
5E.csv,0.06140568646356857,0.24795653565019823,1.3542118671039052,-796.6325112771243,2.152866429980673,3.463347807813432,529,-16.459016393442624,partical
